siren_amenageur,contact_amenageur,contact_operateur,nom_enseigne,id_station_itinerance,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,date_maj,last_modified,resource_id,nom_amenageur,nom_operateur,telephone_operateur,id_station_local,id_pdc_local,tarification,observations
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV3300002,FR*QOV*33-00002,Parking privé à usage public,15 rue leonard de vinci 33600 PESSAC,33318,"[44.7820400,-0.6548100]",10,FRQOVE201564,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,PDL-VINCI-PESSAC,2021-05-07,2021-08-06,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV3300002,FRQOVE201564,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV3300002,FR*QOV*33-00002,Parking privé à usage public,15 rue leonard de vinci 33600 PESSAC,33318,"[44.7820400,-0.6548100]",10,FRQOVE201107,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,PDL-VINCI-PESSAC,2021-04-15,2021-08-06,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV3300002,FRQOVE201107,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV3300002,FR*QOV*33-00002,Parking privé à usage public,15 rue leonard de vinci 33600 PESSAC,33318,"[44.7820400,-0.6548100]",10,FRQOVE201633,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,PDL-VINCI-PESSAC,2021-04-15,2021-08-06,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV3300002,FRQOVE201633,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV3300002,FR*QOV*33-00002,Parking privé à usage public,15 rue leonard de vinci 33600 PESSAC,33318,"[44.7820400,-0.6548100]",10,FRQOVE200760,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,PDL-VINCI-PESSAC,2021-04-15,2021-08-06,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV3300002,FRQOVE200760,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV3300002,FR*QOV*33-00002,Parking privé à usage public,15 rue leonard de vinci 33600 PESSAC,33318,"[44.7820400,-0.6548100]",10,FRQOVE201614,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,PDL-VINCI-PESSAC,2021-04-15,2021-08-06,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV3300002,FRQOVE201614,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4500001,FR*QOV*45-00001,Parking privé à usage public,200 RUE LEONARD DE VINCI 45400 SEMOY,45308,"[47.9248900,1.9533300]",5,FRQOVE183113TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50040321324214,2021-04-27,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4500001,FRQOVE183113TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV5900004,FR*QOV*59-00004,Parking privé à usage public,30 RUE PAUL LANGEVIN 59260 LEZENNES,59346,"[50.6160070,3.1037500]",5,FRQOVE183418TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50043651540193,2020-10-14,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV5900004,FRQOVE183418TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV2700001,FR*QOV*27-00001,Parking privé à usage public,337 RUE GAY LUSSAC 27000 EVREUX,27229,"[49.0253100,1.1850700]",5,FRQOVE184055TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50046689610104,2021-04-27,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV2700001,FRQOVE184055TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4400001,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,"[0.0000000,0.0000000]",5,FRQOVE183586TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-1-DAGUERRE,2021-05-20,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4400001,FRQOVE183586TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV6100003,FR*QOV*61-00003,Parking privé à usage public,Pierre BONNARD - La Perdrière 61320 LA LANDE DE GOULT,61216,"[48.6147900,-0.0665200]",3,FRQOVE183257TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,COMPTEUR-PIERRE BONNARD,2021-05-07,2021-06-18,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV6100003,FRQOVE183257TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,Bâtiment de l'atelier- La Perdière,FRQOV6100002,FR*QOV*61-00002,Parking privé à usage public,L Atelier - La Perdière 61320 LA LANDE DE GOULT,61216,"[48.6147900,-0.0662200]",3,FRQOVE200836TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-ATELIER_LA_PERDRIERE,2021-04-15,2021-08-06,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV6100002,FRQOVE200836TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4400005,FR*QOV*44-00005,Parking privé à usage public,8 RUE EDOUARD NIGNON 44000 NANTES,44109,"[47.2760900,-1.5102700]",5,FRQOVE183259TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-8-NIGNON,2021-05-20,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4400005,FRQOVE183259TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4400004,FR*QOV*44-00004,Parking privé à usage public,8 BOULEVARD EINSTEIN BATIMENT B 44000 NANTES,44109,"[47.2610900,-1.5585400]",5,FRQOVE184366TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-8-EINSTEIN-B,2021-05-20,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4400004,FRQOVE184366TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4400003,FR*QOV*44-00003,Parking privé à usage public,5 RUE DAGUERRE 44000 NANTES,44109,"[47.2746100,-1.5104900]",5,FRQOVE183714TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-5-DAGUERRE,2021-05-20,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4400003,FRQOVE183714TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4400002,FR*QOV*44-00002,Parking privé à usage public,2-4 RUE EDOUARD NIGNON 44000 NANTES,44109,"[47.2755800,-1.5103400]",5,FRQOVE184322TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-2-NIGNON,2021-05-20,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4400002,FRQOVE184322TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV0600001,FR*QOV*06-00001,Parking privé à usage public,2229 ROUTE DES CRÊTES 06560 VALBONNE,06152,"[43.6269000,7.0455000]",14,FRQOVE183511TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,BU-FR-202008-0001-029,2021-02-26,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV0600001,FRQOVE183511TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV5900006,FR*QOV*59-00006,Parking privé à usage public,41 RUE SIMON VOLLANT 59130 LAMBERSART,59328,"[50.6645490,3.0267120]",5,FRQOVE184381TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50047993039468,2020-10-14,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV5900006,FRQOVE184381TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV6700002,FR*QOV*67-00002,Parking privé à usage public,7 RUE ICARE 67960 ENTZHEIM,67124,"[48.5453500,7.6516000]",5,FRQOVE184170TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,67124/E1/0781161 81,2021-07-20,2021-07-20,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV6700002,FRQOVE184170TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV2200001,FR*QOV*22-00001,Parking privé à usage public,Animotopia - 6 RUE JEAN-JACQUES AUDUBON 22300 LANNION,22113,"[48.7501300,-3.4520600]",6,FRQOVE183663TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50075487791398,2021-07-14,2021-07-08,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV2200001,FRQOVE183663TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV5900003,FR*QOV*59-00003,Parking privé à usage public,1 RUE DU MOLINEL 59290 WASQUEHAL,59646,"[50.6752200,3.1266800]",7,FRQOVE184191TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50068253544399,2020-10-13,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV5900003,FRQOVE184191TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV7600001,FR*QOV*76-00001,Parking privé à usage public,12 RUE ERNEST RENAN 76800 SAINT-ETIENNE DE ROUVRAY,76575,"[49.3988900,1.0690300]",5,FRQOVE184266TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50062463855636,2021-08-11,2021-08-06,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV7600001,FRQOVE184266TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV2100001,FR*QOV*21-00001,Parking privé à usage public,10-12 BOULEVARD CARNOT 21231 DIJON,21231,"[47.3176100,5.0460300]",6,FRQOVE185239TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50057976896592,2021-07-12,2021-07-08,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV2100001,FRQOVE185239TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV5900002,FR*QOV*59-00002,Parking privé à usage public,1 BIS RUE DU MOLINEL 59290 WASQUEHAL,59646,"[50.6744300,3.1287400]",5,FRQOVE184188TE,22,1,0,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,50056097249112,2020-10-13,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV5900002,FRQOVE184188TE,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV6100003,FR*QOV*61-00003,Parking privé à usage public,Pierre BONNARD - La Perdrière 61320 LA LANDE DE GOULT,61216,"[48.6147900,-0.0665200]",3,FRQOVE183257,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,COMPTEUR-PIERRE BONNARD,2021-05-07,2021-06-18,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV6100003,FRQOVE183257,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV6100004,FR*QOV*61-00004,Parking privé à usage public,les terrasses d ecouves - momont 61320 LA LANDE DE GOULT,61216,"[48.6086600,-0.0577600]",1,FRQOVE200917,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,Compteur-les terrasses momont,2021-04-15,2021-06-18,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV6100004,FRQOVE200917,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV0600001,FR*QOV*06-00001,Parking privé à usage public,2229 ROUTE DES CRÊTES 06560 VALBONNE,06152,"[43.6269000,7.0455000]",14,FRQOVE182621,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,BU-FR-202008-0001-029,2021-02-26,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV0600001,FRQOVE182621,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV6100001,FR*QOV*61-00001,Parking privé à usage public,LA NOE 61550 LA FERTE-EN-OUCHE,61167,"[48.8344200,0.4428800]",1,FRQOVE185057,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,COMPTEUR-HANGAR-DE-MAXIME,2021-04-26,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV6100001,FRQOVE185057,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4400001,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,"[0.0000000,0.0000000]",5,FRQOVE183586,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-1-DAGUERRE,2021-05-20,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4400001,FRQOVE183586,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4400001,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,"[0.0000000,0.0000000]",5,FRQOVE183373,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-1-DAGUERRE,2021-05-20,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4400001,FRQOVE183373,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV4400001,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,"[0.0000000,0.0000000]",5,FRQOVE183407,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,COMPTEUR-1-DAGUERRE,2021-05-20,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV4400001,FRQOVE183407,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV6200002,FR*QOV*62-00002,Parking privé à usage public,170 Basse rue 62600 GROFFLIERS,62390,"[50.3837600,1.6039900]",1,FRQOVE203237,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,Château des Groffliers ,2021-07-28,2021-07-19,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV6200002,FRQOVE203237,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV8500001,FR*QOV*85-00001,Parking privé à usage public,12 Boulevard Réaumur 85000 LA ROCHE SUR YON,85191,"[46.6684200,-1.4398400]",2,FRQOVE200910,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,CAVAC Siège AMettreAJour ,2021-06-21,2021-06-21,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV8500001,FRQOVE200910,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification et paiement via l'applicatio
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV8500001,FR*QOV*85-00001,Parking privé à usage public,12 Boulevard Réaumur 85000 LA ROCHE SUR YON,85191,"[46.6684200,-1.4398400]",2,FRQOVE184048,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Indirect,CAVAC Siège AMettreAJour ,2021-06-21,2021-06-21,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV8500001,FRQOVE184048,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification et paiement via l'applicatio
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV0600001,FR*QOV*06-00001,Parking privé à usage public,2229 ROUTE DES CRÊTES 06560 VALBONNE,06152,"[43.6269000,7.0455000]",14,FRQOVE206138,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,BU-FR-202008-0001-029,2021-07-12,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV0600001,FRQOVE206138,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
883799462,contact@janec.fr,contact@qovoltis.com,QOVOLTIS,FRQOV0600001,FR*QOV*06-00001,Parking privé à usage public,2229 ROUTE DES CRÊTES 06560 VALBONNE,06152,"[43.6269000,7.0455000]",14,FRQOVE182541,22,0,1,0,0,0,0,0,0,1,Accès libre,0,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,Inconnu,0,Direct,BU-FR-202008-0001-029,2021-02-26,2021-06-17,2021-08-23T15:55:08.523000,7d8a1eb7-cb81-4603-8633-4a8b2f8bf6ac,JANEC EVS,QOVOLTIS,09 74 34 03 40,FRQOV0600001,FRQOVE182541,Tarification au kWh plus frais de connexion éventuelles en fonction de l'abonnement détenu. Supplément de traif à la minute pour les recharges en roaming,Authentification & paiement via l'application
